item_id,store_id,order_qty,fulfilled,demand_mean,sell_price,budget_spent,scenario
FOODS_3_422,CA_1,1.1519808,1.1519808,1.1519807663617596,2.25,2.5919568,Relaxed_200K
FOODS_3_423,CA_1,3.3180697,3.3180697,3.3180697363218323,2.98,9.887847706,Relaxed_200K
FOODS_3_424,CA_1,1.3168483,1.3168483,1.3168483417108423,3.88,5.109371404,Relaxed_200K
FOODS_3_426,CA_1,0.70679372,0.70679372,0.7067937163333536,2.98,2.1062452856,Relaxed_200K
FOODS_3_428,CA_1,1.0087897,1.0087897,1.0087897059879194,1.98,1.9974036059999998,Relaxed_200K
FOODS_3_429,CA_1,1.4765637,1.4765637,1.4765637295477445,5.98,8.829850926,Relaxed_200K
FOODS_3_430,CA_1,0.50527261,0.50527261,0.505272612768753,5.98,3.0215302078,Relaxed_200K
FOODS_3_431,CA_1,1.3642372,1.3642372,1.3642371819260366,1.0,1.3642372,Relaxed_200K
FOODS_3_432,CA_1,0.77567862,0.77567862,0.7756786204857177,3.98,3.0872009075999998,Relaxed_200K
FOODS_3_434,CA_1,1.9735341,1.9735341,1.9735340835108777,2.88,5.683778208,Relaxed_200K
FOODS_3_435,CA_1,2.3361847,2.3361847,2.336184708764544,1.38,3.223934886,Relaxed_200K
FOODS_3_439,CA_1,3.0058982,3.0058982,3.005898158769754,2.98,8.957576635999999,Relaxed_200K
FOODS_3_441,CA_1,19.153515,19.153515,19.15351532911007,6.48,124.1147772,Relaxed_200K
FOODS_3_444,CA_1,17.561052,17.561052,17.561052263011053,6.48,113.79561696,Relaxed_200K
FOODS_3_446,CA_1,0.88911805,0.88911805,0.8891180457693945,1.18,1.049159299,Relaxed_200K
FOODS_3_448,CA_1,2.3376598,2.3376598,2.3376597984015435,3.0,7.0129794,Relaxed_200K
FOODS_3_449,CA_1,2.752508,2.752508,2.752507980448605,1.98,5.44996584,Relaxed_200K
FOODS_3_450,CA_1,1.2679737,1.2679737,1.2679736617025346,3.0,3.8039211,Relaxed_200K
FOODS_3_451,CA_1,2.5522448,2.5522448,2.5522447636932424,1.48,3.777322304,Relaxed_200K
FOODS_3_452,CA_1,0.33169164,0.33169164,0.3316916362694287,4.98,1.6518243672000001,Relaxed_200K
FOODS_3_455,CA_1,9.1431389,9.1431389,9.143138925250394,2.48,22.674984472000002,Relaxed_200K
FOODS_3_456,CA_1,0.66391099,0.66391099,0.6639109913658517,3.98,2.6423657402,Relaxed_200K
FOODS_3_458,CA_1,5.4761961,5.4761961,5.476196094212077,1.88,10.295248668,Relaxed_200K
FOODS_3_459,CA_1,1.469842,1.469842,1.469841971975285,1.88,2.76330296,Relaxed_200K
FOODS_3_460,CA_1,3.269967,3.269967,3.269967033225555,1.98,6.47453466,Relaxed_200K
FOODS_3_461,CA_1,0.30655175,0.30655175,0.3065517536062356,1.48,0.45369659,Relaxed_200K
FOODS_3_462,CA_1,4.5683943,4.5683943,4.568394294678211,1.0,4.5683943,Relaxed_200K
FOODS_3_463,CA_1,2.1829711,2.1829711,2.182971131568217,5.98,13.054167178000002,Relaxed_200K
FOODS_3_464,CA_1,0.11189781,0.11189781,0.1118978055721285,3.48,0.3894043788,Relaxed_200K
FOODS_3_465,CA_1,1.2649221,1.2649221,1.264922106620874,1.74,2.2009644539999997,Relaxed_200K
FOODS_3_468,CA_1,1.6390357,1.6390357,1.6390357318704056,1.18,1.934062126,Relaxed_200K
FOODS_3_469,CA_1,2.7059413,2.7059413,2.705941300658792,5.98,16.181528974000003,Relaxed_200K
FOODS_3_470,CA_1,1.6024988,1.6024988,1.602498762300404,1.74,2.788347912,Relaxed_200K
FOODS_3_473,CA_1,6.5500256,6.5500256,6.550025555542527,3.88,25.414099328,Relaxed_200K
FOODS_3_474,CA_1,3.9861936,3.9861936,3.986193552570029,1.88,7.494043968,Relaxed_200K
FOODS_3_476,CA_1,3.613291,3.613291,3.613290950768866,5.98,21.60748018,Relaxed_200K
FOODS_3_477,CA_1,5.1237946,5.1237946,5.123794561588036,1.58,8.095595468,Relaxed_200K
FOODS_3_480,CA_1,1.0285525,1.0285525,1.028552472028195,2.78,2.8593759499999996,Relaxed_200K
FOODS_3_481,CA_1,2.3100318,2.3100318,2.3100318052326085,3.88,8.962923384,Relaxed_200K
FOODS_3_482,CA_1,1.6151827,1.6151827,1.615182702522525,2.98,4.813244446000001,Relaxed_200K
FOODS_3_483,CA_1,1.0320096,1.0320096,1.0320096103206136,2.98,3.0753886080000004,Relaxed_200K
FOODS_3_485,CA_1,2.3711243,2.3711243,2.37112429262102,3.98,9.437074714,Relaxed_200K
FOODS_3_486,CA_1,0.31862182,0.31862182,0.3186218229520761,2.88,0.9176308416,Relaxed_200K
FOODS_3_488,CA_1,0.52141307,0.52141307,0.521413068495353,4.18,2.1795066326,Relaxed_200K
FOODS_3_490,CA_1,1.4310315,1.4310315,1.431031484495686,3.48,4.9799896200000004,Relaxed_200K
FOODS_3_491,CA_1,12.785275,12.785275,12.785274521735303,1.44,18.410796,Relaxed_200K
FOODS_3_492,CA_1,1.0113681,1.0113681,1.0113680681355806,2.98,3.013876938,Relaxed_200K
FOODS_3_493,CA_1,2.3257538,2.3257538,2.3257538271628624,7.48,17.396638424000002,Relaxed_200K
FOODS_3_494,CA_1,1.0942869,1.0942869,1.0942869302502465,2.98,3.2609749619999997,Relaxed_200K
FOODS_3_496,CA_1,1.6908211,1.6908211,1.6908211173145815,3.98,6.729467978,Relaxed_200K
FOODS_3_497,CA_1,1.2777799,1.2777799,1.2777798857983125,2.5,3.1944497500000004,Relaxed_200K
FOODS_3_499,CA_1,10.876371,10.876371,10.8763709657676,2.5,27.1909275,Relaxed_200K
FOODS_3_501,CA_1,22.915716,22.915716,22.91571633945748,0.8,18.3325728,Relaxed_200K
FOODS_3_502,CA_1,1.6073356,1.6073356,1.6073355835274523,2.5,4.018339,Relaxed_200K
FOODS_3_503,CA_1,3.9682133,3.9682133,3.968213270526357,2.48,9.841168984,Relaxed_200K
FOODS_3_504,CA_1,1.8033125,1.8033125,1.8033124838963968,1.38,2.48857125,Relaxed_200K
FOODS_3_505,CA_1,3.1351853,3.1351853,3.1351853200804767,3.48,10.910444843999999,Relaxed_200K
FOODS_3_506,CA_1,0.1547717,0.1547717,0.1547716963866994,3.98,0.615991366,Relaxed_200K
FOODS_3_509,CA_1,1.5323809,1.5323809,1.5323809302367468,1.98,3.0341141819999997,Relaxed_200K
FOODS_3_511,CA_1,25.08133,25.08133,25.08132962107523,6.48,162.52701840000003,Relaxed_200K
FOODS_3_513,CA_1,1.3597892,1.3597892,1.3597891827355524,4.48,6.091855616000001,Relaxed_200K
FOODS_3_514,CA_1,5.2236213,5.2236213,5.223621296105327,4.98,26.013634074,Relaxed_200K
FOODS_3_515,CA_1,2.0758321,2.0758321,2.075832148134933,2.88,5.978396448,Relaxed_200K
FOODS_3_516,CA_1,7.7603328,7.7603328,7.760332827783396,3.48,27.005958143999997,Relaxed_200K
FOODS_3_519,CA_1,6.5519252,6.5519252,6.551925214998396,1.0,6.5519252,Relaxed_200K
FOODS_3_520,CA_1,1.4055137,1.4055137,1.4055137150360448,3.98,5.593944526,Relaxed_200K
FOODS_3_523,CA_1,3.5163266,3.5163266,3.5163266480334285,1.98,6.962326668,Relaxed_200K
FOODS_3_524,CA_1,12.121158,12.121158,12.121158384012752,1.0,12.121158,Relaxed_200K
FOODS_3_525,CA_1,1.1297445,1.1297445,1.1297444939802348,2.0,2.259489,Relaxed_200K
FOODS_3_526,CA_1,4.7536804,4.7536804,4.753680447078038,1.98,9.412287192,Relaxed_200K
FOODS_3_528,CA_1,0.22510906,0.22510906,0.2251090617461102,4.98,1.1210431188,Relaxed_200K
FOODS_3_531,CA_1,1.2573698,1.2573698,1.2573697644053328,2.48,3.118277104,Relaxed_200K
FOODS_3_532,CA_1,2.4274516,2.4274516,2.4274516472486853,2.98,7.233805768,Relaxed_200K
FOODS_3_533,CA_1,1.6318346,1.6318346,1.6318345617136154,4.98,8.126536308,Relaxed_200K
FOODS_3_534,CA_1,4.4621702,4.4621702,4.462170187911197,4.88,21.775390576,Relaxed_200K
FOODS_3_535,CA_1,0.99637215,0.99637215,0.9963721537333068,5.98,5.958305457000001,Relaxed_200K
FOODS_3_536,CA_1,1.1115179,1.1115179,1.1115178716094394,2.74,3.045559046,Relaxed_200K
FOODS_3_537,CA_1,1.1956361,1.1956361,1.1956361102894075,3.98,4.7586316779999995,Relaxed_200K
FOODS_3_538,CA_1,1.3882912,1.3882912,1.388291163158746,1.48,2.054670976,Relaxed_200K
FOODS_3_540,CA_1,2.5203574,2.5203574,2.5203573797181926,2.98,7.510665052,Relaxed_200K
FOODS_3_541,CA_1,1.375634,1.375634,1.3756340125573894,1.0,1.375634,Relaxed_200K
FOODS_3_542,CA_1,1.2938336,1.2938336,1.293833643358156,2.5,3.234584,Relaxed_200K
FOODS_3_543,CA_1,0.15070777,0.15070777,0.1507077749255037,3.88,0.5847461476,Relaxed_200K
FOODS_3_546,CA_1,3.0350485,3.0350485,3.0350485297894703,5.98,18.14959003,Relaxed_200K
FOODS_3_551,CA_1,0.95347995,0.95347995,0.9534799458012178,4.68,4.462286165999999,Relaxed_200K
FOODS_3_554,CA_1,0.23692378,0.23692378,0.2369237799784269,3.88,0.9192642664,Relaxed_200K
FOODS_3_555,CA_1,16.666182,16.666182,16.666182305774928,1.58,26.33256756,Relaxed_200K
FOODS_3_557,CA_1,3.751298,3.751298,3.7512979710581553,2.5,9.378245,Relaxed_200K
FOODS_3_559,CA_1,0.81652445,0.81652445,0.8165244483313882,2.98,2.4332428609999996,Relaxed_200K
FOODS_3_560,CA_1,2.0548263,2.0548263,2.0548263140354206,2.88,5.9178997440000005,Relaxed_200K
FOODS_3_561,CA_1,7.889543,7.889543,7.889543010085215,2.98,23.51083814,Relaxed_200K
FOODS_3_562,CA_1,2.3599768,2.3599768,2.3599768197502824,4.98,11.752684464000001,Relaxed_200K
FOODS_3_565,CA_1,1.1521074,1.1521074,1.152107421200435,2.68,3.087647832,Relaxed_200K
FOODS_3_566,CA_1,6.8233479,6.8233479,6.823347941508723,1.0,6.8233479,Relaxed_200K
FOODS_3_568,CA_1,3.1143664,3.1143664,3.114366442833563,1.0,3.1143664,Relaxed_200K
FOODS_3_569,CA_1,1.9918782,1.9918782,1.991878186683424,3.98,7.927675236,Relaxed_200K
FOODS_3_570,CA_1,6.5371734,6.5371734,6.537173401834409,1.72,11.243938248000001,Relaxed_200K
FOODS_3_571,CA_1,0.44143454,0.44143454,0.4414345380982137,8.68,3.8316518071999996,Relaxed_200K
FOODS_3_572,CA_1,3.7047082,3.7047082,3.7047081629534513,2.78,10.299088796,Relaxed_200K
FOODS_3_573,CA_1,4.6168504,4.6168504,4.616850420934327,1.0,4.6168504,Relaxed_200K
FOODS_3_574,CA_1,3.9892085,3.9892085,3.989208470027641,5.98,23.85546683,Relaxed_200K
FOODS_3_577,CA_1,0.26618776,0.26618776,0.2661877578179957,2.98,0.7932395247999999,Relaxed_200K
FOODS_3_578,CA_1,5.8723055,5.8723055,5.872305465632572,3.0,17.616916500000002,Relaxed_200K
FOODS_3_579,CA_1,1.0184454,1.0184454,1.018445384743108,1.98,2.016521892,Relaxed_200K
FOODS_3_581,CA_1,0.97610062,0.97610062,0.9761006201545628,3.18,3.1039999716,Relaxed_200K
FOODS_3_582,CA_1,0.65082816,0.65082816,0.6508281576310359,1.98,1.2886397567999999,Relaxed_200K
FOODS_3_584,CA_1,1.7081973,1.7081973,1.7081973455800818,1.0,1.7081973,Relaxed_200K
FOODS_3_585,CA_1,1.442676,1.442676,1.4426760235679494,3.98,5.74185048,Relaxed_200K
FOODS_3_586,CA_1,35.851898,35.851898,35.85189846210323,1.58,56.64599884,Relaxed_200K
FOODS_3_587,CA_1,25.365239,25.365239,25.36523896169109,2.48,62.905792719999994,Relaxed_200K
FOODS_3_588,CA_1,2.239611,2.239611,2.2396109701391818,3.94,8.82406734,Relaxed_200K
FOODS_3_590,CA_1,0.38411561,0.38411561,0.3841156149735611,2.5,0.960289025,Relaxed_200K
FOODS_3_591,CA_1,1.6469424,1.6469424,1.6469423839941026,2.74,4.512622176,Relaxed_200K
FOODS_3_592,CA_1,2.9307484,2.9307484,2.9307483584541174,7.48,21.921998032,Relaxed_200K
FOODS_3_593,CA_1,1.0494655,1.0494655,1.0494654579031717,6.48,6.80053644,Relaxed_200K
FOODS_3_594,CA_1,5.1933374,5.1933374,5.193337429049817,1.0,5.1933374,Relaxed_200K
FOODS_3_596,CA_1,1.5720356,1.5720356,1.5720356182242323,2.98,4.684666088,Relaxed_200K
FOODS_3_598,CA_1,3.2321927,3.2321927,3.232192730547557,1.88,6.0765222759999995,Relaxed_200K
FOODS_3_604,CA_1,1.2201454,1.2201454,1.2201453591424658,2.5,3.0503635,Relaxed_200K
FOODS_3_606,CA_1,2.157494,2.157494,2.157493987522308,2.88,6.213582719999999,Relaxed_200K
FOODS_3_607,CA_1,15.578371,15.578371,15.57837116222522,2.48,38.63436008,Relaxed_200K
FOODS_3_609,CA_1,2.4183969,2.4183969,2.418396932783497,2.98,7.206822762,Relaxed_200K
FOODS_3_610,CA_1,1.1596413,1.1596413,1.1596412973083152,1.98,2.2960897740000004,Relaxed_200K
FOODS_3_611,CA_1,1.2391793,1.2391793,1.239179298143021,2.48,3.073164664,Relaxed_200K
FOODS_3_612,CA_1,1.4919753,1.4919753,1.491975259578974,4.38,6.534851814,Relaxed_200K
FOODS_3_614,CA_1,0.99749288,0.99749288,0.997492883854246,1.0,0.99749288,Relaxed_200K
FOODS_3_615,CA_1,1.7229644,1.7229644,1.722964362252982,4.38,7.546584072,Relaxed_200K
FOODS_3_616,CA_1,0.49398279,0.49398279,0.4939827889405586,2.98,1.4720687142,Relaxed_200K
FOODS_3_617,CA_1,2.0436737,2.0436737,2.0436736747994937,2.48,5.068310776,Relaxed_200K
FOODS_3_618,CA_1,1.7762681,1.7762681,1.7762680637804853,1.98,3.517010838,Relaxed_200K
FOODS_3_620,CA_1,1.0276116,1.0276116,1.0276116334375978,6.48,6.658923168,Relaxed_200K
FOODS_3_622,CA_1,0.60157241,0.60157241,0.6015724075167802,2.58,1.5520568177999998,Relaxed_200K
FOODS_3_623,CA_1,1.0240355,1.0240355,1.024035506394296,2.98,3.05162579,Relaxed_200K
FOODS_3_624,CA_1,0.7315865,0.7315865,0.7315865037517149,2.48,1.81433452,Relaxed_200K
FOODS_3_625,CA_1,1.946344,1.946344,1.9463440128161245,3.0,5.8390320000000004,Relaxed_200K
FOODS_3_627,CA_1,0.67972436,0.67972436,0.6797243643742806,2.88,1.9576061568,Relaxed_200K
FOODS_3_628,CA_1,3.4893089,3.4893089,3.489308942426693,3.98,13.887449422000001,Relaxed_200K
FOODS_3_629,CA_1,0.61403226,0.61403226,0.6140322586623059,4.98,3.0578806548000004,Relaxed_200K
FOODS_3_630,CA_1,0.62995579,0.62995579,0.6299557873601068,2.68,1.6882815172,Relaxed_200K
FOODS_3_631,CA_1,1.4368591,1.4368591,1.436859052469634,3.78,5.431327398,Relaxed_200K
FOODS_3_632,CA_1,1.4905286,1.4905286,1.4905286261710913,3.98,5.932303828,Relaxed_200K
FOODS_3_634,CA_1,3.6969832,3.6969832,3.696983221664618,3.98,14.713993136000001,Relaxed_200K
FOODS_3_635,CA_1,3.1517334,3.1517334,3.1517333770308507,1.0,3.1517334,Relaxed_200K
FOODS_3_636,CA_1,3.4933593,3.4933593,3.493359289212957,3.5,12.226757549999999,Relaxed_200K
FOODS_3_638,CA_1,1.4572795,1.4572795,1.4572794594641751,1.5,2.18591925,Relaxed_200K
FOODS_3_641,CA_1,2.9419914,2.9419914,2.9419914240326195,2.0,5.8839828,Relaxed_200K
FOODS_3_643,CA_1,2.1198597,2.1198597,2.119859738764051,1.74,3.6885558780000003,Relaxed_200K
FOODS_3_644,CA_1,5.5116431,5.5116431,5.5116430745327705,1.68,9.259560407999999,Relaxed_200K
FOODS_3_645,CA_1,0.77008762,0.77008762,0.7700876239039269,2.5,1.92521905,Relaxed_200K
FOODS_3_646,CA_1,0.29566149,0.29566149,0.2956614864551073,2.5,0.7391537250000001,Relaxed_200K
FOODS_3_649,CA_1,0.37359077,0.37359077,0.3735907740698835,5.48,2.0472774196000003,Relaxed_200K
FOODS_3_651,CA_1,1.0367292,1.0367292,1.0367292178137113,4.18,4.333528056,Relaxed_200K
FOODS_3_652,CA_1,4.6082129,4.6082129,4.608212910048529,3.98,18.340687342,Relaxed_200K
FOODS_3_653,CA_1,2.4380378,2.4380378,2.4380378244304075,3.98,9.703390444,Relaxed_200K
FOODS_3_654,CA_1,4.8326495,4.8326495,4.832649481223858,1.58,7.63558621,Relaxed_200K
FOODS_3_655,CA_1,1.409984,1.409984,1.4099839865061152,1.98,2.7917683199999996,Relaxed_200K
FOODS_3_656,CA_1,1.4272278,1.4272278,1.4272277628958057,3.48,4.966752744,Relaxed_200K
FOODS_3_657,CA_1,2.6917826,2.6917826,2.6917825692577213,3.0,8.0753478,Relaxed_200K
FOODS_3_659,CA_1,0.13573946,0.13573946,0.1357394632175118,2.98,0.40450359080000003,Relaxed_200K
FOODS_3_661,CA_1,3.7903275,3.7903275,3.7903275389743634,3.28,12.4322742,Relaxed_200K
FOODS_3_663,CA_1,0.43151945,0.43151945,0.4315194458331269,1.74,0.7508438430000001,Relaxed_200K
FOODS_3_664,CA_1,1.2576484,1.2576484,1.2576483845973334,2.25,2.8297089000000004,Relaxed_200K
FOODS_3_665,CA_1,1.7892644,1.7892644,1.7892644170067638,2.98,5.332007912,Relaxed_200K
FOODS_3_666,CA_1,1.5436365,1.5436365,1.5436364645383545,2.68,4.13694582,Relaxed_200K
FOODS_3_668,CA_1,5.6081266,5.6081266,5.608126611196233,1.58,8.860840028,Relaxed_200K
FOODS_3_671,CA_1,0.79258239,0.79258239,0.7925823945736806,1.98,1.5693131322,Relaxed_200K
FOODS_3_672,CA_1,0.45294448,0.45294448,0.4529444764087002,2.48,1.1233023104,Relaxed_200K
FOODS_3_673,CA_1,1.6201459,1.6201459,1.620145922683474,5.98,9.688472482000002,Relaxed_200K
FOODS_3_674,CA_1,1.235515,1.235515,1.2355149564642525,2.98,3.6818346999999996,Relaxed_200K
FOODS_3_675,CA_1,1.8260167,1.8260167,1.826016736296312,1.98,3.615513066,Relaxed_200K
FOODS_3_676,CA_1,2.8326598,2.8326598,2.832659809099724,7.48,21.188295304,Relaxed_200K
FOODS_3_677,CA_1,0.54618516,0.54618516,0.5461851637470353,3.98,2.1738169367999998,Relaxed_200K
FOODS_3_678,CA_1,2.742153,2.742153,2.742152960383492,4.98,13.65592194,Relaxed_200K
FOODS_3_679,CA_1,0.92716299,0.92716299,0.9271629871145696,3.88,3.5973924012,Relaxed_200K
FOODS_3_680,CA_1,0.36256253,0.36256253,0.3625625294126222,2.5,0.906406325,Relaxed_200K
FOODS_3_681,CA_1,13.299643,13.299643,13.299642935085334,1.0,13.299643,Relaxed_200K
FOODS_3_682,CA_1,7.2589939,7.2589939,7.258993918826773,3.5,25.40647865,Relaxed_200K
FOODS_3_683,CA_1,4.3896771,4.3896771,4.389677078228006,2.5,10.97419275,Relaxed_200K
FOODS_3_684,CA_1,1.5869745,1.5869745,1.5869744725512944,1.88,2.98351206,Relaxed_200K
FOODS_3_685,CA_1,1.759443,1.759443,1.759443001881708,2.5,4.398607500000001,Relaxed_200K
FOODS_3_686,CA_1,0.7324888,0.7324888,0.7324887960581423,3.88,2.842056544,Relaxed_200K
FOODS_3_687,CA_1,0.77038476,0.77038476,0.7703847563846017,2.98,2.2957465848,Relaxed_200K
FOODS_3_688,CA_1,4.6348355,4.6348355,4.63483546191649,1.88,8.713490740000001,Relaxed_200K
FOODS_3_689,CA_1,2.9614956,2.9614956,2.96149562747274,2.88,8.529107328,Relaxed_200K
FOODS_3_691,CA_1,0.65276915,0.65276915,0.6527691548770419,7.48,4.882713242,Relaxed_200K
FOODS_3_692,CA_1,3.8224861,3.8224861,3.822486070422685,0.8,3.05798888,Relaxed_200K
FOODS_3_694,CA_1,9.9005746,9.9005746,9.900574564193665,1.58,15.642907868000002,Relaxed_200K
FOODS_3_695,CA_1,4.8261571,4.8261571,4.826157051145196,3.98,19.208105258,Relaxed_200K
FOODS_3_697,CA_1,9.9312276,9.9312276,9.931227559606643,3.0,29.7936828,Relaxed_200K
FOODS_3_700,CA_1,0.24753075,0.24753075,0.2475307536674968,2.5,0.618826875,Relaxed_200K
FOODS_3_702,CA_1,6.4652715,6.4652715,6.465271517072161,2.98,19.26650907,Relaxed_200K
FOODS_3_704,CA_1,2.6735677,2.6735677,2.6735676897712217,4.38,11.710226526,Relaxed_200K
FOODS_3_705,CA_1,1.0820719,1.0820719,1.0820719330592905,3.88,4.198438972,Relaxed_200K
FOODS_3_706,CA_1,1.7540612,1.7540612,1.75406119940208,1.98,3.4730411759999997,Relaxed_200K
FOODS_3_708,CA_1,1.7749212,1.7749212,1.7749211722212883,2.78,4.9342809359999995,Relaxed_200K
FOODS_3_711,CA_1,3.6389869,3.6389869,3.6389868796742326,0.2,0.72779738,Relaxed_200K
FOODS_3_712,CA_1,1.7219488,1.7219488,1.7219487947538827,3.48,5.992381824,Relaxed_200K
FOODS_3_714,CA_1,17.60812,17.60812,17.60811959040137,1.48,26.0600176,Relaxed_200K
FOODS_3_715,CA_1,1.1391055,1.1391055,1.139105495125751,3.98,4.533639890000001,Relaxed_200K
FOODS_3_716,CA_1,2.3662184,2.3662184,2.366218436566036,1.28,3.0287595520000004,Relaxed_200K
FOODS_3_718,CA_1,2.2036104,2.2036104,2.203610402303596,1.38,3.040982352,Relaxed_200K
FOODS_3_720,CA_1,1.0588747,1.0588747,1.0588746734893533,4.38,4.637871186,Relaxed_200K
FOODS_3_721,CA_1,1.7369545,1.7369545,1.736954474690838,1.98,3.43916991,Relaxed_200K
FOODS_3_723,CA_1,12.43478,12.43478,12.43478007343478,1.44,17.906083199999998,Relaxed_200K
FOODS_3_725,CA_1,5.9436942,5.9436942,5.943694195527057,2.88,17.117839296,Relaxed_200K
FOODS_3_726,CA_1,0.27283675,0.27283675,0.2728367538769777,2.5,0.682091875,Relaxed_200K
FOODS_3_727,CA_1,2.5921893,2.5921893,2.5921893054725182,3.98,10.316913414,Relaxed_200K
FOODS_3_729,CA_1,0.70626886,0.70626886,0.7062688571841252,3.98,2.8109500628,Relaxed_200K
FOODS_3_730,CA_1,1.2490013,1.2490013,1.2490012817831515,4.98,6.220026474000001,Relaxed_200K
FOODS_3_731,CA_1,1.6096569,1.6096569,1.6096568739832722,2.98,4.796777562,Relaxed_200K
FOODS_3_732,CA_1,0.0,0.0,0.0,2.18,0.0,Relaxed_200K
FOODS_3_734,CA_1,3.6605044,3.6605044,3.660504437031492,1.68,6.149647392,Relaxed_200K
FOODS_3_738,CA_1,3.5836171,3.5836171,3.583617092891902,1.44,5.1604086239999996,Relaxed_200K
FOODS_3_739,CA_1,14.70992,14.70992,14.709919906674262,1.5,22.064880000000002,Relaxed_200K
FOODS_3_741,CA_1,11.779376,11.779376,11.779375889441695,1.25,14.724219999999999,Relaxed_200K
FOODS_3_742,CA_1,3.4582231,3.4582231,3.458223145973917,1.25,4.322778875,Relaxed_200K
FOODS_3_744,CA_1,11.41814,11.41814,11.418139682491471,1.98,22.6079172,Relaxed_200K
FOODS_3_746,CA_1,2.6455982,2.6455982,2.6455981888695623,1.98,5.238284436,Relaxed_200K
FOODS_3_747,CA_1,4.3727845,4.3727845,4.372784494987135,1.0,4.3727845,Relaxed_200K
FOODS_3_748,CA_1,1.4330079,1.4330079,1.433007936792378,3.88,5.560070652,Relaxed_200K
FOODS_3_750,CA_1,0.47585588,0.47585588,0.4758558798488155,2.28,1.0849514063999999,Relaxed_200K
FOODS_3_751,CA_1,1.0386238,1.0386238,1.03862379890067,4.98,5.172346524000001,Relaxed_200K
FOODS_3_753,CA_1,1.2823202,1.2823202,1.2823201636215689,5.48,7.027114696000001,Relaxed_200K
FOODS_3_754,CA_1,0.50025774,0.50025774,0.5002577384397371,5.98,2.9915412852000003,Relaxed_200K
FOODS_3_755,CA_1,8.2631335,8.2631335,8.263133507482157,1.0,8.2631335,Relaxed_200K
FOODS_3_756,CA_1,4.9457647,4.9457647,4.945764707381367,2.68,13.254649396,Relaxed_200K
FOODS_3_757,CA_1,0.86715207,0.86715207,0.8671520692921855,2.5,2.167880175,Relaxed_200K
FOODS_3_759,CA_1,1.161109,1.161109,1.1611090417737984,2.98,3.4601048199999997,Relaxed_200K
FOODS_3_760,CA_1,10.580915,10.580915,10.58091504298289,2.88,30.473035199999998,Relaxed_200K
FOODS_3_761,CA_1,0.70021608,0.70021608,0.7002160776573929,2.0,1.40043216,Relaxed_200K
FOODS_3_763,CA_1,0.78755113,0.78755113,0.7875511317643038,3.48,2.7406779324,Relaxed_200K
FOODS_3_764,CA_1,6.1697146,6.1697146,6.169714600979364,2.98,18.385749508,Relaxed_200K
FOODS_3_765,CA_1,1.2792702,1.2792702,1.2792702343043767,2.98,3.812225196,Relaxed_200K
FOODS_3_766,CA_1,0.71917132,0.71917132,0.7191713172118815,2.88,2.0712134015999997,Relaxed_200K
FOODS_3_767,CA_1,3.5242634,3.5242634,3.524263414378172,1.0,3.5242634,Relaxed_200K
FOODS_3_768,CA_1,3.1506338,3.1506338,3.150633799592646,1.98,6.238254924,Relaxed_200K
FOODS_3_769,CA_1,3.3962921,3.3962921,3.3962921330727496,1.25,4.245365125,Relaxed_200K
FOODS_3_770,CA_1,1.4221549,1.4221549,1.422154875086301,3.98,5.660176502,Relaxed_200K
FOODS_3_771,CA_1,0.86539372,0.86539372,0.8653937232994645,2.5,2.1634843,Relaxed_200K
FOODS_3_772,CA_1,2.0892577,2.0892577,2.0892576766663327,5.48,11.449132196,Relaxed_200K
FOODS_3_774,CA_1,0.63308733,0.63308733,0.633087330525602,6.48,4.1024058984,Relaxed_200K
FOODS_3_775,CA_1,1.7607771,1.7607771,1.7607771029779935,3.78,6.655737438,Relaxed_200K
FOODS_3_776,CA_1,1.0009963,1.0009963,1.0009962665234406,2.98,2.982968974,Relaxed_200K
FOODS_3_781,CA_1,0.35883637,0.35883637,0.3588363732211542,2.48,0.8899141976,Relaxed_200K
FOODS_3_782,CA_1,2.8205945,2.8205945,2.8205945116182787,2.68,7.55919326,Relaxed_200K
FOODS_3_783,CA_1,3.4768388,3.4768388,3.4768388173722222,5.48,19.053076624000003,Relaxed_200K
FOODS_3_784,CA_1,1.3145665,1.3145665,1.3145665005343912,1.38,1.8141017699999997,Relaxed_200K
FOODS_3_785,CA_1,15.79214,15.79214,15.792139587979667,3.0,47.376419999999996,Relaxed_200K
FOODS_3_786,CA_1,1.9903678,1.9903678,1.9903678105309577,1.98,3.940928244,Relaxed_200K
FOODS_3_787,CA_1,2.7749177,2.7749177,2.7749177317168487,2.48,6.881795896,Relaxed_200K
FOODS_3_788,CA_1,0.55319457,0.55319457,0.5531945652705887,3.88,2.1463949316,Relaxed_200K
FOODS_3_789,CA_1,4.1774417,4.1774417,4.177441745098028,1.5,6.266162550000001,Relaxed_200K
FOODS_3_792,CA_1,2.1866218,2.1866218,2.1866217562322823,1.0,2.1866218,Relaxed_200K
FOODS_3_793,CA_1,2.0688908,2.0688908,2.068890823237065,2.98,6.165294584000001,Relaxed_200K
FOODS_3_794,CA_1,1.2074041,1.2074041,1.2074041002817415,2.88,3.477323808,Relaxed_200K
FOODS_3_795,CA_1,5.0561585,5.0561585,5.056158505300088,2.98,15.067352329999999,Relaxed_200K
FOODS_3_797,CA_1,0.98661495,0.98661495,0.9866149490998924,3.98,3.926727501,Relaxed_200K
FOODS_3_800,CA_1,1.6754262,1.6754262,1.6754261745124757,2.25,3.76970895,Relaxed_200K
