item_id,store_id,total_revenue,cv,abc_class,xyz_class,abc_xyz
HOUSEHOLD_1_267,WI_1,1662.539960861206,4.616150687168863,C,Z,CZ
FOODS_3_390,WI_3,1662.4799700975418,2.0588804610771914,C,Z,CZ
FOODS_1_111,WI_1,1662.4400053024292,3.0000258784660976,C,Z,CZ
HOUSEHOLD_1_035,CA_2,1662.1700410842896,3.2591695810371877,C,Z,CZ
FOODS_2_328,TX_2,1661.9200286865234,2.8400644244122586,C,Z,CZ
FOODS_1_029,CA_1,1661.610013961792,2.5227592282985984,C,Z,CZ
HOUSEHOLD_2_062,CA_4,1661.520026922226,1.9323364832231469,C,Z,CZ
HOUSEHOLD_2_332,TX_2,1661.0999619960785,2.830913991655002,C,Z,CZ
FOODS_2_363,CA_3,1661.0399990081787,2.7505204343827834,C,Z,CZ
FOODS_3_522,WI_1,1660.8000411987305,4.517662757998344,C,Z,CZ
HOUSEHOLD_1_190,WI_1,1660.74001121521,3.1050496963462666,C,Z,CZ
HOBBIES_2_008,TX_2,1660.69003033638,2.227175998966157,C,Z,CZ
FOODS_2_311,CA_2,1660.5600214004517,3.4041688513106183,C,Z,CZ
HOUSEHOLD_1_420,WI_3,1660.4400157928467,3.2485661298680983,C,Z,CZ
FOODS_3_454,TX_1,1660.0400238223374,1.8884745404579422,C,Z,CZ
HOBBIES_1_263,CA_1,1659.9799299240112,2.825903243304935,C,Z,CZ
HOUSEHOLD_2_490,WI_3,1659.960009098053,2.6129651381351295,C,Z,CZ
FOODS_3_354,WI_2,1659.8800106048584,2.3136179894434936,C,Z,CZ
FOODS_3_482,CA_4,1659.8600106239319,2.4642279217523853,C,Z,CZ
FOODS_3_040,TX_2,1659.839997768402,1.9804294905609912,C,Z,CZ
HOUSEHOLD_2_435,CA_4,1659.6599416732788,2.899325204505039,C,Z,CZ
FOODS_2_260,TX_1,1659.5800360441208,2.7097937737749174,C,Z,CZ
HOBBIES_1_092,TX_1,1659.3000376224518,1.7472647028078596,C,Z,CZ
FOODS_3_453,WI_2,1659.1600468158722,1.9669677907867977,C,Z,CZ
HOUSEHOLD_1_144,TX_3,1659.16002368927,2.669670292175175,C,Z,CZ
HOUSEHOLD_2_442,TX_3,1659.0800213813782,1.850773281133461,C,Z,CZ
FOODS_2_246,WI_3,1658.870021700859,2.3874993107379745,C,Z,CZ
FOODS_2_269,WI_2,1658.5400445461273,2.5081575807418206,C,Z,CZ
HOUSEHOLD_1_525,TX_1,1658.4900155067444,2.358566712861524,C,Z,CZ
FOODS_3_527,CA_4,1658.340006351471,2.707852950722745,C,Z,CZ
FOODS_3_125,WI_2,1658.340006351471,3.371841523738498,C,Z,CZ
FOODS_1_097,CA_2,1658.1600322723389,1.7354955148224456,C,Z,CZ
HOBBIES_1_039,TX_3,1658.1600322723389,2.7589700795047842,C,Z,CZ
HOUSEHOLD_1_317,WI_1,1658.1600322723389,2.9080123508418434,C,Z,CZ
HOBBIES_1_205,TX_2,1658.1600322723389,2.785004431886868,C,Z,CZ
HOUSEHOLD_2_338,CA_1,1658.0400257110596,2.764266572780111,C,Z,CZ
FOODS_3_355,TX_3,1658.0299909710884,2.0738371422584843,C,Z,CZ
HOUSEHOLD_2_046,TX_2,1657.9100141525269,3.1702041981891935,C,Z,CZ
HOUSEHOLD_2_488,TX_3,1657.7899494171143,2.467754494454008,C,Z,CZ
HOBBIES_1_417,TX_1,1657.2300505936146,2.1798222760385784,C,Z,CZ
FOODS_1_145,WI_3,1657.1800322532654,1.7822970413238775,C,Z,CZ
HOUSEHOLD_1_466,CA_2,1657.0700142383575,3.001184491787614,C,Z,CZ
HOUSEHOLD_2_013,WI_1,1656.650011062622,3.1344910196098006,C,Z,CZ
FOODS_2_283,TX_1,1656.5200129151344,2.3957926164280736,C,Z,CZ
FOODS_2_337,WI_3,1656.480028629303,3.390672551923797,C,Z,CZ
FOODS_3_459,CA_4,1656.4599953889847,2.1702652758328345,C,Z,CZ
HOBBIES_1_408,CA_2,1656.360063791275,2.914922004160002,C,Z,CZ
HOBBIES_1_255,CA_1,1656.2799957990646,2.636027467676947,C,Z,CZ
HOUSEHOLD_1_507,WI_1,1656.0899703502655,2.102975289526595,C,Z,CZ
HOUSEHOLD_2_207,TX_3,1656.0699524879456,2.869336952781118,C,Z,CZ
HOUSEHOLD_2_268,WI_2,1656.0599374771118,2.5656814882271677,C,Z,CZ
FOODS_3_273,TX_1,1655.8400003910065,2.1170788291526734,C,Z,CZ
FOODS_3_410,TX_1,1655.7000279426575,2.088594592733361,C,Z,CZ
HOUSEHOLD_2_231,CA_4,1655.460011959076,2.20537466281832,C,Z,CZ
HOUSEHOLD_2_451,CA_1,1655.2800369262695,2.362630182301317,C,Z,CZ
HOBBIES_1_106,CA_3,1655.0799570083618,2.1230666367270814,C,Z,CZ
HOBBIES_1_289,CA_2,1655.0099301338196,3.066373409931083,C,Z,CZ
HOUSEHOLD_2_374,CA_4,1653.900010585785,2.2373169665540127,C,Z,CZ
FOODS_3_125,TX_3,1653.3600063323975,3.291883440944514,C,Z,CZ
HOUSEHOLD_2_214,TX_3,1652.9300134181976,3.085152858111363,C,Z,CZ
FOODS_3_824,CA_4,1652.550033569336,2.328099085407217,C,Z,CZ
HOBBIES_1_378,TX_1,1652.400004863739,2.076104876236235,C,Z,CZ
HOUSEHOLD_2_460,TX_2,1652.2099905014038,2.991763619054922,C,Z,CZ
HOBBIES_1_111,CA_2,1652.1999537944794,2.5818666622450444,C,Z,CZ
HOUSEHOLD_1_135,WI_1,1652.120020866394,1.6286709363457972,C,Z,CZ
FOODS_2_377,CA_3,1651.8899931907654,3.1345480992232626,C,Z,CZ
HOUSEHOLD_1_402,CA_4,1651.8899502754211,3.49979080362546,C,Z,CZ
HOUSEHOLD_2_107,CA_4,1651.8600368499756,3.77738547699304,C,Z,CZ
FOODS_1_142,CA_4,1651.760012626648,1.83973846254938,C,Z,CZ
FOODS_3_262,WI_2,1651.7199931144714,3.2597267131324665,C,Z,CZ
HOUSEHOLD_2_389,TX_1,1650.8600239753723,2.4452416358133306,C,Z,CZ
HOUSEHOLD_2_018,CA_3,1650.580011844635,3.142826374196194,C,Z,CZ
HOBBIES_2_022,TX_3,1650.039930343628,2.5626211473262046,C,Z,CZ
HOBBIES_1_263,WI_1,1650.039930343628,2.8020241061248883,C,Z,CZ
HOBBIES_2_092,CA_2,1650.039930343628,3.0962712697492423,C,Z,CZ
FOODS_2_206,WI_1,1649.729928970337,4.05951336345524,C,Z,CZ
HOUSEHOLD_2_511,WI_1,1649.389948129654,1.928716280916171,C,Z,CZ
HOUSEHOLD_2_089,WI_1,1649.2500183582306,2.1315594633547095,C,Z,CZ
FOODS_3_442,CA_1,1649.2000126838684,2.668262473122436,C,Z,CZ
FOODS_3_180,WI_2,1649.2000060081482,2.5042667671029633,C,Z,CZ
HOBBIES_1_406,WI_3,1649.0000486373901,2.5136394711659547,C,Z,CZ
FOODS_3_419,CA_2,1648.2200393676758,2.941426956718222,C,Z,CZ
HOBBIES_2_083,CA_1,1648.0799984931946,2.980887979849195,C,Z,CZ
FOODS_3_159,WI_1,1647.940010547638,2.0672249586160105,C,Z,CZ
HOUSEHOLD_2_296,CA_4,1647.8300123214722,2.4133384778085056,C,Z,CZ
HOUSEHOLD_2_117,WI_1,1647.8099999427795,2.020094617658101,C,Z,CZ
HOUSEHOLD_2_215,WI_3,1647.7699681520462,1.8867416186167858,C,Z,CZ
FOODS_2_068,WI_1,1647.7200002670288,3.3479003857595844,C,Z,CZ
FOODS_3_001,TX_2,1647.5799978971481,2.6472937342297502,C,Z,CZ
HOUSEHOLD_2_411,WI_2,1646.8800430297852,2.7763534399677114,C,Z,CZ
HOUSEHOLD_1_163,TX_1,1646.6999244689941,4.878934686291116,C,Z,CZ
FOODS_3_726,CA_4,1646.6199984550476,2.2459620407096144,C,Z,CZ
FOODS_3_412,WI_1,1646.4000233858824,1.264500865456252,C,Z,CZ
HOUSEHOLD_2_095,CA_4,1646.3199462890625,3.0165811712749626,C,Z,CZ
HOUSEHOLD_2_228,TX_1,1646.309932231903,2.578023613730991,C,Z,CZ
FOODS_3_698,TX_2,1646.0,2.004702670634918,C,Z,CZ
FOODS_2_150,CA_2,1645.7600212097168,3.3984849283906686,C,Z,CZ
FOODS_3_262,TX_1,1645.7599925994873,3.5772659526014023,C,Z,CZ
FOODS_3_186,TX_2,1645.6499795913696,2.3522909476874143,C,Z,CZ
FOODS_3_161,WI_1,1645.4200022220612,1.8639085810244123,C,Z,CZ
HOUSEHOLD_1_172,WI_1,1645.240023612976,2.6505513029317633,C,Z,CZ
FOODS_2_366,CA_4,1645.1900260448456,2.265619283616202,C,Z,CZ
HOUSEHOLD_2_448,CA_3,1645.0699305534363,6.824962650958133,C,Z,CZ
HOUSEHOLD_2_058,TX_1,1645.0500440597534,3.902757377997658,C,Z,CZ
FOODS_3_545,WI_3,1645.0,1.8536598203887056,C,Z,CZ
HOUSEHOLD_1_419,TX_1,1644.9599227905273,3.4797890664622106,C,Z,CZ
FOODS_2_260,WI_2,1644.7400422096252,2.8836881040483076,C,Z,CZ
HOBBIES_1_051,TX_2,1644.5000052452087,2.9561645913089976,C,Z,CZ
HOUSEHOLD_2_090,WI_2,1644.4499440193176,2.8956462045886684,C,Z,CZ
HOUSEHOLD_2_494,TX_3,1644.4400157928467,2.8285008488990693,C,Z,CZ
FOODS_2_127,TX_3,1644.17995262146,3.107216813851451,C,Z,CZ
HOBBIES_2_120,CA_1,1643.600019454956,2.145145198786188,C,Z,CZ
FOODS_3_706,WI_3,1643.4000158309937,2.284783393999847,C,Z,CZ
FOODS_3_188,CA_3,1643.4000158309937,1.883758731610823,C,Z,CZ
FOODS_3_527,WI_1,1643.4000062942505,2.870543217837507,C,Z,CZ
HOUSEHOLD_2_146,TX_2,1643.3799467086792,3.4537052358531866,C,Z,CZ
HOUSEHOLD_2_074,WI_3,1643.2500439882278,1.2733602730209126,C,Z,CZ
HOUSEHOLD_1_264,WI_1,1643.2499527931213,3.436570210953766,C,Z,CZ
FOODS_3_163,CA_2,1642.940001964569,2.2392418776815872,C,Z,CZ
HOUSEHOLD_2_387,WI_3,1641.989987373352,3.0983918357119,C,Z,CZ
FOODS_2_232,TX_1,1641.9600584506989,1.9223236658062062,C,Z,CZ
HOUSEHOLD_2_402,WI_1,1641.510048866272,3.4593314715916277,C,Z,CZ
FOODS_1_122,CA_1,1641.4200158119202,2.843038441898838,C,Z,CZ
FOODS_3_438,CA_1,1641.0,1.8204966607031252,C,Z,CZ
HOUSEHOLD_2_263,CA_3,1640.9999370574951,3.197332221295331,C,Z,CZ
HOUSEHOLD_1_099,TX_1,1640.7499237060547,1.8268256793918967,C,Z,CZ
FOODS_1_028,CA_4,1640.7200019359589,2.6811567714057993,C,Z,CZ
HOUSEHOLD_2_071,WI_2,1640.1899585723877,2.969608406664753,C,Z,CZ
FOODS_1_204,TX_2,1640.1600219011307,1.6536829845571528,C,Z,CZ
FOODS_2_205,CA_4,1640.040018081665,2.518826846265072,C,Z,CZ
FOODS_3_264,CA_2,1639.7600078582764,3.281126099600256,C,Z,CZ
HOUSEHOLD_1_444,WI_3,1639.6800384521484,2.9825764821132963,C,Z,CZ
HOBBIES_2_032,CA_3,1639.5300300121307,1.7110673803747092,C,Z,CZ
HOUSEHOLD_1_454,WI_2,1639.4400157928467,2.0642557511953803,C,Z,CZ
HOUSEHOLD_2_254,CA_1,1639.2800035476685,2.465321979756124,C,Z,CZ
HOUSEHOLD_2_185,TX_1,1639.229965209961,2.6886224673578107,C,Z,CZ
FOODS_3_293,TX_2,1639.040001153946,2.068503556877368,C,Z,CZ
HOUSEHOLD_1_244,TX_3,1639.0200414657593,2.364966717006486,C,Z,CZ
FOODS_3_447,WI_2,1638.7800104618073,2.0611558260537843,C,Z,CZ
HOUSEHOLD_2_455,TX_1,1638.2799978256226,3.1414066918454124,C,Z,CZ
HOUSEHOLD_1_144,CA_2,1637.7700276374817,2.645469426117503,C,Z,CZ
FOODS_1_064,WI_3,1637.7000060081482,2.0464995672655095,C,Z,CZ
HOUSEHOLD_1_200,CA_1,1637.680004119873,1.9286707224886486,C,Z,CZ
HOUSEHOLD_2_229,WI_2,1637.5900182724,2.4036400966629166,C,Z,CZ
HOUSEHOLD_2_440,CA_4,1637.3600482940674,1.3485044233613959,C,Z,CZ
FOODS_3_062,CA_2,1637.2800529003143,2.4518118143200764,C,Z,CZ
FOODS_2_205,TX_2,1637.1400389671326,2.1590314620737643,C,Z,CZ
FOODS_2_254,TX_2,1637.1100234985352,3.1674294734945754,C,Z,CZ
FOODS_3_427,CA_1,1636.800012588501,2.7835506587760266,C,Z,CZ
FOODS_2_002,TX_1,1636.6000002622604,2.2907582966132956,C,Z,CZ
FOODS_3_762,WI_2,1636.400024652481,2.5707390128669125,C,Z,CZ
FOODS_3_011,TX_1,1636.1200009584427,1.7410999934211544,C,Z,CZ
FOODS_3_070,TX_2,1636.0400231778622,1.7761764571072818,C,Z,CZ
FOODS_3_710,CA_1,1636.020010471344,2.4625677654033646,C,Z,CZ
FOODS_3_025,WI_3,1635.8400650024414,2.2546995708367015,C,Z,CZ
HOBBIES_1_322,WI_2,1635.6400117874146,2.474385701135303,C,Z,CZ
HOUSEHOLD_2_224,CA_2,1635.6400117874146,2.483478255861558,C,Z,CZ
FOODS_3_433,TX_3,1635.6399999856949,1.4679456460471574,C,Z,CZ
FOODS_3_104,TX_1,1635.60001039505,2.233382821608163,C,Z,CZ
HOUSEHOLD_2_316,CA_4,1635.5199613571167,3.031086491012701,C,Z,CZ
FOODS_2_354,TX_1,1635.3899734020233,2.8673937611549554,C,Z,CZ
HOBBIES_1_031,CA_4,1635.3699359893799,3.6592263376576812,C,Z,CZ
HOUSEHOLD_2_394,WI_2,1635.229995727539,2.9921061103953184,C,Z,CZ
HOUSEHOLD_2_500,WI_3,1635.2000427246094,2.833405861416646,C,Z,CZ
HOUSEHOLD_2_255,TX_3,1635.0800437927246,3.5374998817589205,C,Z,CZ
HOBBIES_1_006,CA_1,1635.0799962878227,1.8309112462320907,C,Z,CZ
FOODS_1_071,WI_3,1634.9300087690353,2.2427533553250645,C,Z,CZ
HOBBIES_1_185,WI_3,1634.5000059604645,2.345436339480137,C,Z,CZ
HOUSEHOLD_2_379,CA_4,1634.4799966812134,2.4028499140732444,C,Z,CZ
FOODS_3_078,TX_3,1633.9900043010712,2.5328625774158224,C,Z,CZ
HOBBIES_1_316,WI_1,1633.719995856285,2.0572788187414184,C,Z,CZ
HOBBIES_1_186,CA_3,1633.3099975585938,4.493435397379656,C,Z,CZ
HOBBIES_1_368,TX_2,1633.1399188041687,2.598694534143497,C,Z,CZ
FOODS_3_243,CA_2,1633.0800335407257,1.669660280950544,C,Z,CZ
FOODS_3_033,WI_2,1632.5,2.495482763705113,C,Z,CZ
FOODS_2_185,WI_1,1632.0,2.510607422507553,C,Z,CZ
HOUSEHOLD_2_185,CA_4,1631.8199648857117,2.644264300261663,C,Z,CZ
HOBBIES_1_162,WI_1,1631.8000078201294,2.8105626383062434,C,Z,CZ
HOBBIES_1_035,WI_1,1631.7899504899979,1.8405547247321024,C,Z,CZ
HOUSEHOLD_1_024,WI_1,1631.7000317573547,1.9662029554881353,C,Z,CZ
HOUSEHOLD_1_367,CA_4,1631.6700117588043,2.515384433720415,C,Z,CZ
HOUSEHOLD_1_189,CA_1,1631.5200009346008,3.368475802545598,C,Z,CZ
HOUSEHOLD_2_340,CA_1,1631.380003452301,3.7093881007416196,C,Z,CZ
FOODS_3_443,CA_3,1630.8600001335144,2.504483536743753,C,Z,CZ
HOUSEHOLD_2_122,WI_3,1630.739956855774,2.9752614310258205,C,Z,CZ
HOUSEHOLD_2_154,CA_3,1629.9599958658218,1.8439613420730707,C,Z,CZ
HOUSEHOLD_2_090,WI_1,1629.8099427223206,2.857171033955173,C,Z,CZ
FOODS_1_141,TX_2,1629.7999908924103,2.4182606770646147,C,Z,CZ
FOODS_1_014,WI_1,1629.7400317192078,1.6347301470080988,C,Z,CZ
HOBBIES_1_346,CA_3,1629.6400117874146,3.225701673534522,C,Z,CZ
HOBBIES_2_145,TX_1,1629.5800399780273,2.5519893246830123,C,Z,CZ
HOUSEHOLD_1_500,CA_3,1629.4800209999084,2.677083636518916,C,Z,CZ
FOODS_3_754,CA_2,1629.419985294342,3.91299921523706,C,Z,CZ
FOODS_3_454,TX_2,1628.870023302734,1.720327245410355,C,Z,CZ
HOUSEHOLD_2_124,WI_1,1628.8600072860718,2.6472384355629925,C,Z,CZ
HOBBIES_1_176,TX_1,1627.760013103485,2.992884678043099,C,Z,CZ
HOUSEHOLD_2_312,WI_2,1627.700011730194,2.7283799421751675,C,Z,CZ
FOODS_2_324,WI_2,1627.5,2.8277596508843863,C,Z,CZ
FOODS_2_097,TX_3,1626.9600205421448,4.103258871846725,C,Z,CZ
HOBBIES_2_029,WI_3,1626.5600037574768,2.7595772848249647,C,Z,CZ
HOUSEHOLD_2_165,TX_2,1626.5200424194336,2.6433151078851727,C,Z,CZ
HOUSEHOLD_1_099,WI_1,1626.2099254131317,1.9967872806821996,C,Z,CZ
HOUSEHOLD_2_502,TX_2,1625.6700053215027,3.4273027233950586,C,Z,CZ
FOODS_1_105,WI_3,1625.3799974918365,2.21047180631311,C,Z,CZ
HOBBIES_2_070,WI_1,1625.1100435256958,4.656219430988417,C,Z,CZ
HOBBIES_1_145,CA_1,1625.0399701595306,2.916305405209682,C,Z,CZ
FOODS_2_234,WI_3,1624.9100580215454,2.597201652107909,C,Z,CZ
FOODS_1_205,WI_2,1624.7200031280518,2.943329829283462,C,Z,CZ
HOUSEHOLD_2_410,TX_2,1624.2599943876266,1.4737455502334336,C,Z,CZ
HOUSEHOLD_2_278,CA_2,1624.079978942871,4.348853572179353,C,Z,CZ
FOODS_3_539,WI_1,1623.6599950790405,2.5078447260433823,C,Z,CZ
HOUSEHOLD_2_213,TX_3,1623.5100452899933,2.086497538601783,C,Z,CZ
FOODS_3_536,TX_3,1623.460000038147,2.1746904201789405,C,Z,CZ
FOODS_3_214,TX_2,1623.3699939250946,2.1186207055208865,C,Z,CZ
FOODS_3_564,CA_1,1623.3000111579895,2.7463714424667467,C,Z,CZ
HOUSEHOLD_2_041,WI_1,1623.229947566986,2.5521118495056143,C,Z,CZ
FOODS_3_691,CA_2,1623.1600041389465,3.6189700309073776,C,Z,CZ
FOODS_3_589,CA_2,1623.099980354309,2.1083403186324277,C,Z,CZ
HOUSEHOLD_2_016,CA_1,1622.9900045394897,1.7785089608934308,C,Z,CZ
FOODS_3_394,TX_1,1622.740046262741,1.952386075104353,C,Z,CZ
HOBBIES_1_131,TX_1,1622.340040922165,2.490842334018141,C,Z,CZ
FOODS_3_567,CA_3,1622.1600122451782,2.1721278990589816,C,Z,CZ
FOODS_3_280,CA_2,1622.1200795173645,3.0224064222125846,C,Z,CZ
FOODS_1_215,WI_3,1621.6799782514572,2.350126658925324,C,Z,CZ
HOBBIES_1_185,WI_1,1621.5600049495697,2.1724884142559544,C,Z,CZ
HOUSEHOLD_2_022,TX_3,1621.4399809837341,2.8912933136119556,C,Z,CZ
HOUSEHOLD_1_201,WI_2,1621.4000511169434,3.6982026785865396,C,Z,CZ
FOODS_3_522,WI_2,1621.2400336265564,2.6674960643243075,C,Z,CZ
FOODS_3_056,WI_2,1621.0800111293793,2.327974030621545,C,Z,CZ
FOODS_3_824,WI_1,1620.8100323677063,2.2014603064502856,C,Z,CZ
FOODS_3_153,WI_1,1620.7200107574463,2.561689739407888,C,Z,CZ
HOUSEHOLD_2_154,TX_1,1620.5599958896637,1.5945449262692575,C,Z,CZ
FOODS_3_040,CA_4,1620.4499990940094,1.979966537523282,C,Z,CZ
HOBBIES_1_061,CA_1,1620.2299733161926,2.1148008309625275,C,Z,CZ
FOODS_3_621,CA_3,1620.0,2.4265973060227166,C,Z,CZ
FOODS_2_319,TX_2,1619.8400348424911,2.1110744303767683,C,Z,CZ
HOUSEHOLD_2_430,TX_2,1619.7600116729736,2.583919269786115,C,Z,CZ
FOODS_1_195,TX_2,1619.5000009536743,2.193240159801421,C,Z,CZ
FOODS_3_380,CA_1,1619.3400062322617,1.7903419517414965,C,Z,CZ
HOBBIES_1_038,WI_2,1619.230017900467,2.0263347923909607,C,Z,CZ
FOODS_3_160,WI_2,1619.2100319862366,2.375974783470485,C,Z,CZ
HOBBIES_1_081,TX_3,1619.200029373169,4.457475845037291,C,Z,CZ
HOBBIES_1_038,TX_3,1619.090027332306,1.9759514136346796,C,Z,CZ
FOODS_3_310,TX_1,1619.0,1.5502238070306875,C,Z,CZ
HOUSEHOLD_1_330,WI_2,1618.9800510406494,2.411943806451202,C,Z,CZ
FOODS_2_253,CA_2,1618.740035533905,4.394717613964016,C,Z,CZ
HOBBIES_1_269,TX_2,1618.7399368286133,4.571481784354378,C,Z,CZ
FOODS_3_514,TX_1,1618.500006198883,3.9323173227280654,C,Z,CZ
FOODS_2_145,CA_2,1618.4000778198242,3.3224978878146594,C,Z,CZ
HOUSEHOLD_2_133,TX_3,1618.2799322605133,2.508066255397456,C,Z,CZ
FOODS_3_251,WI_1,1618.140010356903,2.276648333586733,C,Z,CZ
HOUSEHOLD_2_460,TX_3,1618.1399936676025,2.9707975319396214,C,Z,CZ
HOUSEHOLD_1_245,TX_1,1617.9200360774994,2.372451280028654,C,Z,CZ
HOUSEHOLD_2_153,TX_1,1617.5899696350098,3.7715470929114017,C,Z,CZ
FOODS_3_766,WI_1,1617.2400467395782,1.9895548205639964,C,Z,CZ
HOUSEHOLD_2_030,CA_4,1617.0000200271606,2.2667341926716413,C,Z,CZ
FOODS_3_310,TX_2,1617.0,1.4415240839717942,C,Z,CZ
FOODS_1_092,CA_4,1616.9600052833557,1.9718039743978144,C,Z,CZ
HOUSEHOLD_1_323,WI_2,1616.8399405479431,3.3113405597853696,C,Z,CZ
FOODS_2_336,WI_3,1616.7999923229218,2.3096862602212798,C,Z,CZ
FOODS_3_690,TX_3,1616.7599258422852,4.536108916575204,C,Z,CZ
HOUSEHOLD_2_357,TX_2,1616.5499572753906,3.3702272507929014,C,Z,CZ
FOODS_2_069,WI_3,1616.519920349121,3.4664368502133964,C,Z,CZ
HOUSEHOLD_1_189,CA_2,1616.4299855232239,4.630680753995878,C,Z,CZ
HOUSEHOLD_1_398,WI_3,1616.2999563217163,2.051779314580403,C,Z,CZ
FOODS_1_163,TX_3,1616.280012845993,2.973710259831103,C,Z,CZ
HOBBIES_1_007,TX_3,1616.1800227165222,3.0698859719903604,C,Z,CZ
HOBBIES_1_261,CA_4,1615.6999951601028,1.9876658193116263,C,Z,CZ
FOODS_3_075,CA_4,1615.680064201355,2.1808815693798205,C,Z,CZ
FOODS_2_303,TX_1,1615.6000159978867,2.1995419143499557,C,Z,CZ
HOUSEHOLD_2_305,CA_4,1615.5399713516235,2.6322108267073236,C,Z,CZ
FOODS_3_177,TX_3,1615.5000438690186,2.086269630244712,C,Z,CZ
FOODS_2_321,CA_2,1615.1600103378296,3.0986424359287983,C,Z,CZ
FOODS_3_345,WI_2,1615.1000344753265,2.9057886437125724,C,Z,CZ
HOBBIES_2_088,CA_3,1614.989999294281,2.079479969916823,C,Z,CZ
HOUSEHOLD_1_261,WI_2,1614.929943561554,2.716706649241794,C,Z,CZ
HOBBIES_1_363,TX_3,1614.7500250339508,2.147834449622324,C,Z,CZ
HOBBIES_1_191,TX_1,1614.6000480651855,3.67758475492131,C,Z,CZ
FOODS_2_225,TX_3,1614.410012960434,2.8768994558420933,C,Z,CZ
HOUSEHOLD_2_327,WI_2,1614.3800053596497,2.290296822162508,C,Z,CZ
FOODS_3_084,WI_1,1614.300013422966,2.361718790510237,C,Z,CZ
HOBBIES_1_145,CA_4,1614.0799639225006,2.618614099589415,C,Z,CZ
HOUSEHOLD_2_179,WI_2,1613.9899439811707,3.0193677816454954,C,Z,CZ
HOBBIES_1_088,CA_2,1613.959958076477,2.2652067251282455,C,Z,CZ
HOUSEHOLD_2_041,CA_4,1613.8499474525452,2.57475808555678,C,Z,CZ
FOODS_3_386,TX_3,1613.81999874115,2.071864338616298,C,Z,CZ
FOODS_2_328,CA_1,1613.30002784729,3.496397094728124,C,Z,CZ
HOUSEHOLD_1_113,WI_1,1612.939935684204,3.8810566247234095,C,Z,CZ
HOUSEHOLD_1_311,CA_4,1612.8200144767761,2.811388490662325,C,Z,CZ
FOODS_1_146,TX_2,1612.8200027942657,2.291065622906972,C,Z,CZ
HOUSEHOLD_2_154,TX_3,1612.1599959135056,1.8779699700978687,C,Z,CZ
HOUSEHOLD_2_231,TX_3,1611.8200116157532,2.2230616186957874,C,Z,CZ
HOBBIES_1_044,CA_2,1611.3500196933746,1.5751161297948686,C,Z,CZ
FOODS_2_038,CA_2,1611.1999797821045,3.757493995331929,C,Z,CZ
HOUSEHOLD_2_170,CA_2,1611.1100199222565,1.4961891560563763,C,Z,CZ
FOODS_2_323,TX_1,1610.9300084114075,2.3752433436528033,C,Z,CZ
HOUSEHOLD_2_233,TX_2,1610.8300342559814,3.809746084047268,C,Z,CZ
HOUSEHOLD_1_010,WI_1,1610.510009765625,2.6604151808197214,C,Z,CZ
HOUSEHOLD_1_378,TX_3,1610.4699821472168,5.240383073686158,C,Z,CZ
FOODS_3_771,TX_3,1610.4199995994568,2.0343072822440327,C,Z,CZ
FOODS_1_176,WI_2,1610.1200158596039,2.8847854955003567,C,Z,CZ
HOUSEHOLD_2_088,CA_4,1610.0699515342712,3.0828711862236475,C,Z,CZ
HOUSEHOLD_1_496,WI_1,1609.7899651527405,3.54987551215694,C,Z,CZ
FOODS_3_426,TX_2,1609.7800122499466,2.724790170644327,C,Z,CZ
HOUSEHOLD_1_493,CA_4,1609.5800070762634,2.1753582117734744,C,Z,CZ
FOODS_1_175,WI_2,1609.4600157737732,2.291625812027804,C,Z,CZ
FOODS_3_433,TX_2,1608.8799999952316,1.6131584826700465,C,Z,CZ
HOUSEHOLD_2_081,CA_2,1608.8199582099915,3.9008753880099003,C,Z,CZ
FOODS_3_719,CA_1,1608.4800107479095,2.507800031573603,C,Z,CZ
HOUSEHOLD_2_272,TX_3,1608.1799383163452,2.7464422566629976,C,Z,CZ
HOBBIES_1_045,WI_1,1608.1599884033203,4.048196907197819,C,Z,CZ
FOODS_3_339,TX_1,1608.1500108838081,1.7702290007211468,C,Z,CZ
FOODS_3_394,TX_2,1608.0900468826294,2.1180136506575638,C,Z,CZ
FOODS_3_467,TX_3,1608.0000154972076,1.6958322398566126,C,Z,CZ
FOODS_1_176,CA_4,1607.7900142669678,3.237888673558542,C,Z,CZ
FOODS_3_802,CA_4,1607.7599498033524,1.68436179920057,C,Z,CZ
FOODS_3_323,WI_2,1607.0400123596191,2.344477640693602,C,Z,CZ
HOUSEHOLD_1_163,WI_2,1606.7799263000488,3.93162305066333,C,Z,CZ
FOODS_2_239,CA_3,1606.649971961975,5.192638181008233,C,Z,CZ
FOODS_2_295,CA_2,1606.550030708313,4.989228473035051,C,Z,CZ
HOUSEHOLD_2_220,WI_3,1606.5099558830261,3.0260106634890436,C,Z,CZ
HOUSEHOLD_2_354,WI_3,1606.32004737854,1.4302574156629735,C,Z,CZ
FOODS_3_549,CA_3,1606.2800333499908,4.676070034216454,C,Z,CZ
FOODS_2_221,WI_2,1606.25,2.5187390508182004,C,Z,CZ
HOUSEHOLD_2_329,TX_3,1606.0300164222717,2.5520989112581676,C,Z,CZ
HOUSEHOLD_2_435,WI_1,1605.929943561554,2.7360998865611723,C,Z,CZ
FOODS_3_188,WI_2,1605.7800154685974,1.9318838455830936,C,Z,CZ
FOODS_2_148,TX_2,1605.5500283241272,2.3861476522028995,C,Z,CZ
FOODS_2_284,CA_4,1605.5000185966492,2.1248231391767796,C,Z,CZ
