item_id,store_id,cat_id,dept_id,abc_class,sell_price,Cu,Co,CR,forecast_mean,demand_std,Q_star,EOQ,q_difference,q_difference_pct,expected_sales,expected_leftover,expected_stockout,expected_profit_newsvendor,expected_profit_eoq,profit_improvement,profit_improvement_pct
FOODS_3_567,CA_1,FOODS,FOODS_3,C,1.74,0.522,0.17400000000000002,0.75,1.0129546828677658,1.3588822048142537,1.9,103.0,-101.1,-98.15533980582524,1.2408813652561883,0.6591186347438116,-0.2279266823884225,0.5330534302183071,-17.216983540724033,17.75003697094234,103.09609072319465
FOODS_3_568,CA_1,FOODS,FOODS_3,B,1.0,0.3,0.1,0.7499999999999999,3.114366442833563,2.653489267173563,4.9,238.0,-233.1,-97.94117647058823,3.5616558497554336,1.3383441502445668,-0.44728940692187047,0.9346623399021733,-22.554253422866577,23.488915762768748,104.14406241864147
FOODS_3_569,CA_1,FOODS,FOODS_3,A,3.98,1.194,0.398,0.7499999999999999,1.991878186683424,1.1547005383792517,2.8,96.0,-93.2,-97.08333333333333,2.187451130514859,0.6125488694851406,-0.1955729438314351,2.368022199779656,-35.03692992679999,37.404952126579644,106.75864639032866
FOODS_3_570,CA_1,FOODS,FOODS_3,A,1.72,0.516,0.17200000000000001,0.75,6.537173401834409,3.0154802433539563,8.6,263.0,-254.4,-96.73003802281369,7.046614530193514,1.5533854698064857,-0.5094411283591045,3.3688707967731375,-40.73842469953793,44.10729549631107,108.26951660899972
FOODS_3_571,CA_1,FOODS,FOODS_3,A,8.68,2.6039999999999996,0.868,0.75,0.4414345380982137,1.0,1.1,30.0,-28.9,-96.33333333333333,0.6094263052006522,0.49057369479934787,-0.16799176710243852,1.1611281316566642,-24.507339283723002,25.668467415379666,104.73787920514019
FOODS_3_572,CA_1,FOODS,FOODS_3,A,2.78,0.834,0.27799999999999997,0.75,3.7047081629534513,2.499642433922032,5.4,156.0,-150.6,-96.53846153846153,4.12652744297057,1.2734725570294305,-0.42181928001711855,3.0874985165832736,-39.24836452279576,42.335863039379035,107.86656604452914
FOODS_3_573,CA_1,FOODS,FOODS_3,B,1.0,0.3,0.1,0.7499999999999999,4.616850420934327,4.130637881994658,7.4,290.0,-282.6,-97.44827586206898,5.313263886399218,2.0867361136007823,-0.6964134654648912,1.385305554559687,-27.15325983162627,28.538565386185955,105.10180200517279
FOODS_3_574,CA_1,FOODS,FOODS_3,A,5.98,1.794,0.5980000000000001,0.7499999999999999,3.989208470027641,2.8553168938102065,5.9,110.0,-104.1,-94.63636363636363,4.470121162348978,1.4298788376510227,-0.4809126923213367,7.164329820338755,-56.23781333969389,63.40214316003265,112.73934634880622
FOODS_3_575,CA_1,FOODS,FOODS_3,C,6.54,1.962,0.654,0.75,0.619074389551834,1.0,1.3,42.0,-40.7,-96.90476190476191,0.7879162143298429,0.5120837856701571,-0.1688418247780089,1.2109888166868692,-25.848501396932402,27.05949021361927,104.68494787411771
FOODS_3_576,CA_1,FOODS,FOODS_3,C,2.5,0.75,0.25,0.75,0.7771966067412884,1.1292175499576134,1.5,75.0,-73.5,-98.0,0.9658889979110021,0.5341110020889979,-0.1886923911697137,0.5908889979110021,-17.97280339325871,18.563692391169713,103.28768409124551
FOODS_3_577,CA_1,FOODS,FOODS_3,A,2.98,0.894,0.298,0.75,0.2661877578179957,1.9893336059583884,1.6,40.0,-38.4,-96.0,0.6013418422469553,0.9986581577530448,-0.3351540844289596,0.23999947595837073,-11.602704192680948,11.842703668639318,102.06847879574283
FOODS_3_578,CA_1,FOODS,FOODS_3,A,3.0,0.8999999999999999,0.30000000000000004,0.75,5.872305465632572,3.501133603268591,8.2,189.0,-180.8,-95.66137566137567,6.4613898749651515,1.7386101250348478,-0.5890844093325791,5.293667849958181,-49.65323344124092,54.946901291199104,110.66127517399778
FOODS_3_579,CA_1,FOODS,FOODS_3,B,1.98,0.594,0.198,0.7499999999999999,1.018445384743108,1.0,1.7,97.0,-95.3,-98.24742268041237,1.1873075678737173,0.5126924321262827,-0.1688621831306092,0.603747593755984,-18.39939125528346,19.003138849039445,103.28134548246327
FOODS_3_580,CA_1,FOODS,FOODS_3,C,0.2,0.06,0.020000000000000004,0.75,2.703932759915486,4.646640704989986,5.8,497.0,-491.2,-98.83299798792756,3.48602707972789,2.3139729202721098,-0.782094319812404,0.1628821663782312,-9.723685379206763,9.886567545584995,101.67510732840597
FOODS_3_581,CA_1,FOODS,FOODS_3,B,3.18,0.954,0.31800000000000006,0.75,0.9761006201545628,1.231745008999739,1.8,75.0,-73.2,-97.60000000000001,1.1835448751589819,0.6164551248410182,-0.2074442550044191,0.9330690812022248,-22.6084000111634,23.541469092365624,104.12709028830656
FOODS_3_582,CA_1,FOODS,FOODS_3,B,1.98,0.594,0.198,0.7499999999999999,0.6508281576310359,1.4415416497771851,1.6,77.0,-75.4,-97.92207792207793,0.8929875374657094,0.7070124625342907,-0.2421593798346735,0.3904461296728418,-14.73054409915622,15.120990228829061,102.65058864794551
FOODS_3_583,CA_1,FOODS,FOODS_3,C,1.5,0.44999999999999996,0.15000000000000002,0.75,0.2133802510834343,1.0,0.9,51.0,-50.1,-98.23529411764707,0.3823993855892459,0.5176006144107541,-0.1690191345058116,0.09443963135354752,-7.52197184934994,7.616411480703488,101.25551694748378
FOODS_3_584,CA_1,FOODS,FOODS_3,B,1.0,0.3,0.1,0.7499999999999999,1.7081973455800818,2.4923162342769043,3.4,177.0,-173.6,-98.07909604519773,2.1288301691307163,1.2711698308692836,-0.42063282355063447,0.5115320676522865,-17.016721061767967,17.528253129420253,103.00605543098172
FOODS_3_585,CA_1,FOODS,FOODS_3,A,3.98,1.194,0.398,0.7499999999999999,1.4426760235679494,1.6113847605587084,2.5,81.0,-78.5,-96.91358024691358,1.7132040358742013,0.7867959641257987,-0.2705280123062519,1.7324208251117286,-29.94125977047982,31.67368059559155,105.78606524372024
FOODS_3_586,CA_1,FOODS,FOODS_3,A,1.58,0.474,0.15800000000000003,0.75,35.85189846210323,7.982686186842852,41.2,644.0,-602.8,-93.60248447204968,37.19662940320452,4.0033705967954845,-1.3447309411012895,16.998669782825257,-79.09360017195078,96.09226995477604,121.49183972643789
FOODS_3_587,CA_1,FOODS,FOODS_3,A,2.48,0.744,0.248,0.75,25.36523896169109,8.350702331449748,31.0,432.0,-401.0,-92.82407407407408,26.773436539083924,4.226563460916076,-1.4081975773928335,18.87124904677125,-81.97368295000243,100.84493199677368,123.02110673529363
FOODS_3_588,CA_1,FOODS,FOODS_3,A,3.94,1.182,0.394,0.7499999999999999,2.2396109701391818,2.124435810568894,3.7,102.0,-98.3,-96.37254901960785,2.5987318197639286,1.1012681802360715,-0.3591208496247469,2.6378013479479514,-36.65837311106065,39.2961744590086,107.19563124079848
FOODS_3_589,CA_1,FOODS,FOODS_3,C,1.0,0.3,0.1,0.7499999999999999,0.5559743974492226,1.0,1.2,101.0,-99.8,-98.8118811881188,0.7232789923602536,0.47672100763974634,-0.167304594911031,0.16931159694410144,-9.877610241020312,10.046921837964414,101.71409473357204
FOODS_3_590,CA_1,FOODS,FOODS_3,A,2.5,0.75,0.25,0.75,0.3841156149735611,2.284928767139026,1.9,53.0,-51.1,-96.41509433962264,0.7684353976800049,1.131564602319995,-0.3843197827064438,0.293435397680005,-12.865884385026439,13.159319782706444,102.28072465831816
FOODS_3_591,CA_1,FOODS,FOODS_3,A,2.74,0.8220000000000001,0.274,0.75,1.6469423839941026,1.791735879061828,2.9,105.0,-102.1,-97.23809523809524,1.9503896084638868,0.9496103915361132,-0.3034472244697841,1.34302701087642,-26.964951147142465,28.307978158018884,104.98063951070328
FOODS_3_592,CA_1,FOODS,FOODS_3,A,7.48,2.244,0.7480000000000001,0.75,2.9307483584541174,2.615974147918101,4.7,85.0,-80.3,-94.47058823529412,3.3720294532310664,1.3279705467689338,-0.441281094776949,6.573512124067351,-54.811200911505296,61.384713035572645,111.99300875505452
FOODS_3_593,CA_1,FOODS,FOODS_3,A,6.48,1.944,0.6480000000000001,0.75,1.0494654579031717,1.2279806626883452,1.9,54.0,-52.1,-96.48148148148148,1.2572266573372146,0.6427733426627853,-0.20776119943404292,2.02753149581806,-32.271785533114986,34.29931702893305,106.28267529150983
FOODS_3_594,CA_1,FOODS,FOODS_3,A,1.0,0.3,0.1,0.7499999999999999,5.193337429049817,2.07370792308477,6.6,308.0,-301.4,-97.85714285714285,5.543287769443753,1.056712230556247,-0.3499503403939359,1.557315107777501,-28.722665028380074,30.279980136157576,105.42190324692629
FOODS_3_595,CA_1,FOODS,FOODS_3,C,1.98,0.594,0.198,0.7499999999999999,0.0233421750663128,1.1292175499576134,0.8,15.0,-14.2,-94.66666666666667,0.21424031096815652,0.5857596890318435,-0.1908981359018437,0.011278326286779952,-2.9515129973474803,2.9627913236342605,100.38212016335066
FOODS_3_596,CA_1,FOODS,FOODS_3,A,2.98,0.894,0.298,0.75,1.5720356182242323,1.4732151407750873,2.6,98.0,-95.4,-97.34693877551021,1.8214821980327143,0.7785178019672858,-0.24944657980848195,1.3964067800549955,-27.330133543076712,28.726540323131708,105.10940342773677
FOODS_3_597,CA_1,FOODS,FOODS_3,C,2.78,0.834,0.27799999999999997,0.75,0.175114805815641,1.0,0.8,34.0,-33.2,-97.64705882352942,0.34134876804706343,0.4586512319529366,-0.16623396223142242,0.15717983006833455,-9.257272335933006,9.414452166001341,101.69790651462446
FOODS_3_598,CA_1,FOODS,FOODS_3,A,1.88,0.564,0.188,0.7499999999999999,3.232192730547557,2.6112799675222624,5.0,177.0,-172.0,-97.17514124293785,3.6727418511132113,1.3272581488867887,-0.4405491205656542,1.8219018720371347,-30.845391066628235,32.66729293866537,105.90656110697931
FOODS_3_599,CA_1,FOODS,FOODS_3,C,1.98,0.594,0.198,0.7499999999999999,1.645569114570408,1.940926522874003,3.0,123.0,-120.0,-97.5609756097561,1.9742118861991451,1.0257881138008549,-0.328642771628737,0.9695758138697229,-23.05070926126024,24.020285075129966,104.20627323385325
FOODS_3_600,CA_1,FOODS,FOODS_3,C,2.5,0.75,0.25,0.75,0.091373995039924,1.0,0.8,26.0,-25.2,-96.92307692307692,0.26093281879925856,0.5390671812007415,-0.16955882375933456,0.06093281879925855,-6.408626004960076,6.469558823759335,100.95079380123133
FOODS_3_601,CA_1,FOODS,FOODS_3,C,1.98,0.594,0.198,0.7499999999999999,0.180665561958179,1.0,0.9,41.0,-40.1,-97.80487804878048,0.35040506849213043,0.5495949315078696,-0.16973950653395142,0.09932081424576726,-7.974912874929123,8.07423368917489,101.24541566539244
FOODS_3_602,CA_1,FOODS,FOODS_3,C,2.68,0.804,0.268,0.75,0.2227628901432315,1.9504442581711487,1.5,39.0,-37.5,-96.15384615384616,0.5500983700391509,0.9499016299608491,-0.3273354798959194,0.18770545268196975,-10.213198181766456,10.400903634448426,101.83787144184745
FOODS_3_603,CA_1,FOODS,FOODS_3,C,1.0,0.3,0.1,0.7499999999999999,3.095452101589461,4.756921996239467,6.3,238.0,-231.7,-97.35294117647058,3.8974343094853507,2.402565690514649,-0.8019822078958896,0.9289737237941402,-22.561819159364216,23.490792883158356,104.11745931138081
FOODS_3_604,CA_1,FOODS,FOODS_3,B,2.5,0.75,0.25,0.75,1.2201453591424658,1.682464808157315,2.4,94.0,-91.6,-97.44680851063829,1.5051612501041904,0.8948387498958095,-0.28501589096172464,0.9051612501041904,-22.279854640857536,23.185015890961726,104.06268920823332
FOODS_3_605,CA_1,FOODS,FOODS_3,C,2.5,0.75,0.25,0.75,0.1475771492168278,1.3293591565847689,1.0,33.0,-32.0,-96.96969696969697,0.3697928317739554,0.6302071682260446,-0.2222156825571276,0.11979283177395539,-8.102422850783173,8.222215682557128,101.4784816095148
FOODS_3_606,CA_1,FOODS,FOODS_3,B,2.88,0.864,0.288,0.75,2.157493987522308,2.007920823076954,3.5,117.0,-113.5,-97.00854700854701,2.4956359757695084,1.0043640242304916,-0.3381419882472003,1.8669726440864738,-31.210566926374298,33.07753957046077,105.98186072201334
FOODS_3_607,CA_1,FOODS,FOODS_3,A,2.48,0.744,0.248,0.75,15.57837116222522,5.854496756778697,19.5,339.0,-319.5,-94.24778761061947,16.564570714223677,2.9354292857763227,-0.9861995519984568,11.596054148509888,-68.61825580707257,80.21430995558246,116.89937176647773
FOODS_3_608,CA_1,FOODS,FOODS_3,C,1.74,0.522,0.17400000000000002,0.75,1.407914908871864,2.746811523380071,3.3,122.0,-118.7,-97.29508196721312,1.8723560527607241,1.4276439472392757,-0.46444114388886004,0.728959812721464,-20.248091223425185,20.977051036146648,103.60014089564218
FOODS_3_609,CA_1,FOODS,FOODS_3,A,2.98,0.894,0.298,0.75,2.418396932783497,1.5030832509409646,3.4,122.0,-118.6,-97.21311475409836,2.6705304190302086,0.7294695809697913,-0.2521334862467115,2.1700722594840087,-33.47327085612207,35.64334311560608,106.48300032826674
FOODS_3_610,CA_1,FOODS,FOODS_3,B,1.98,0.594,0.198,0.7499999999999999,1.1596412973083152,1.0,1.8,103.0,-101.2,-98.25242718446601,1.326755523762905,0.4732444762370951,-0.16711422645458973,0.6943903748202206,-19.475564092531815,20.169954467352035,103.56544422293008
FOODS_3_611,CA_1,FOODS,FOODS_3,B,2.48,0.744,0.248,0.75,1.239179298143021,1.406711050228859,2.2,95.0,-92.8,-97.68421052631578,1.4767855486513082,0.723214451348692,-0.2376062505082872,0.9193712642620977,-22.330734136242125,23.25010540050422,104.11706690274004
FOODS_3_612,CA_1,FOODS,FOODS_3,A,4.38,1.3139999999999998,0.438,0.75,1.491975259578974,1.4043582955293932,2.4,79.0,-76.6,-96.9620253164557,1.7271110918573551,0.6728889081426448,-0.2351358322783812,1.974698632934086,-31.988059345217632,33.96275797815172,106.1732367431953
FOODS_3_613,CA_1,FOODS,FOODS_3,C,2.88,0.864,0.288,0.75,0.8442305595726362,1.0,1.5,73.0,-71.5,-97.94520547945206,1.0120985135295257,0.48790148647047427,-0.16786795395688958,0.7339374875860136,-20.05144639537232,20.785383882958335,103.66027204778305
FOODS_3_614,CA_1,FOODS,FOODS_3,B,1.0,0.3,0.1,0.7499999999999999,0.997492883854246,1.004618962223618,1.7,135.0,-133.3,-98.74074074074075,1.1676326694550871,0.5323673305449128,-0.1701397856008412,0.29705306778203483,-13.101002846458302,13.398055914240336,102.26740709290311
FOODS_3_615,CA_1,FOODS,FOODS_3,A,4.38,1.3139999999999998,0.438,0.75,1.722964362252982,1.7140270617954216,2.9,85.0,-82.1,-96.58823529411764,2.012672218074354,0.887327781925646,-0.28970785582137193,2.256001726066268,-34.21136643733277,36.46736816339904,106.594304644916
FOODS_3_616,CA_1,FOODS,FOODS_3,A,2.98,0.894,0.298,0.75,0.4939827889405586,1.0,1.2,55.0,-53.8,-97.81818181818181,0.6634895554352975,0.5365104445647024,-0.16950676649473895,0.43327955007887464,-15.801172515582854,16.234452065661728,102.74207214465622
FOODS_3_617,CA_1,FOODS,FOODS_3,A,2.48,0.744,0.248,0.75,2.0436736747994937,1.768128263020226,3.2,123.0,-119.8,-97.39837398373984,2.3403422462428036,0.8596577537571966,-0.29666857144330994,1.5280195082728611,-28.4766757145989,30.004695222871764,105.36586335984963
FOODS_3_618,CA_1,FOODS,FOODS_3,B,1.98,0.594,0.198,0.7499999999999999,1.7762680637804853,3.695235026999217,4.3,128.0,-123.7,-96.640625,2.4004201162633003,1.8995798837366995,-0.624152052482815,1.0497327320805339,-23.937195693485855,24.98692842556639,104.38536220166428
FOODS_3_619,CA_1,FOODS,FOODS_3,C,2.88,0.864,0.288,0.75,0.1716146279502414,1.0,0.8,33.0,-32.2,-97.57575757575758,0.33805868010961565,0.4619413198903844,-0.16644405215937425,0.1590435994862772,-9.306299948601321,9.4653435480876,101.70898853856716
FOODS_3_620,CA_1,FOODS,FOODS_3,A,6.48,1.944,0.6480000000000001,0.75,1.0276116334375978,1.0515798142890087,1.7,54.0,-52.3,-96.85185185185185,1.2032924781216137,0.4967075218783863,-0.1756808446840159,2.0173341032912226,-32.32843064612975,34.34576474942098,106.24012382590782
FOODS_3_621,CA_1,FOODS,FOODS_3,C,1.5,0.44999999999999996,0.15000000000000002,0.75,3.1069869461374364,3.022621939019729,5.1,194.0,-188.9,-97.37113402061856,3.6148674590623195,1.48513254093768,-0.5078805129248831,1.4039204754373917,-27.235807832317544,28.639728307754936,105.15468637494027
FOODS_3_622,CA_1,FOODS,FOODS_3,B,2.58,0.774,0.258,0.75,0.6015724075167802,1.0,1.3,65.0,-63.7,-98.00000000000001,0.7709096085247469,0.5290903914752532,-0.16933720100796668,0.4601787159975388,-16.149177275442682,16.60935599144022,102.84954897793656
FOODS_3_623,CA_1,FOODS,FOODS_3,B,2.98,0.894,0.298,0.75,1.024035506394296,1.3569339855976197,1.9,79.0,-77.1,-97.59493670886076,1.2511612091927435,0.6488387908072564,-0.22712570279844746,0.9251841613577503,-22.321349676378,23.24653383773575,104.14483969281143
FOODS_3_624,CA_1,FOODS,FOODS_3,B,2.48,0.744,0.248,0.75,0.7315865037517149,2.6254251356413008,2.5,73.0,-70.5,-96.57534246575342,1.1742056402627514,1.3257943597372486,-0.44261913651103657,0.5448119951406494,-17.3782661882783,17.923078183418948,103.13501927774662
FOODS_3_625,CA_1,FOODS,FOODS_3,A,3.0,0.8999999999999999,0.30000000000000004,0.75,1.9463440128161245,1.5240575195022408,3.0,109.0,-106.0,-97.24770642201835,2.204145238650194,0.7958547613498062,-0.2578012258340694,1.7449742863802324,-30.364387184620657,32.10936147100089,105.74677919817874
FOODS_3_626,CA_1,FOODS,FOODS_3,C,3.98,1.194,0.398,0.7499999999999999,0.6950855204516311,1.0,1.4,56.0,-54.6,-97.5,0.8645693278115733,0.5354306721884267,-0.16948380735994217,0.8191943698760247,-21.181423851441004,22.00061822131703,103.86751323056262
FOODS_3_627,CA_1,FOODS,FOODS_3,B,2.88,0.864,0.288,0.75,0.6797243643742806,1.0862293403762302,1.4,66.0,-64.6,-97.87878787878786,0.8624108640474306,0.5375891359525693,-0.18268649967314998,0.5902973153826401,-18.22495753224083,18.815254847623468,103.23895029296159
FOODS_3_628,CA_1,FOODS,FOODS_3,A,3.98,1.194,0.398,0.7499999999999999,3.489308942426693,2.0458232716645366,4.9,126.0,-121.1,-96.1111111111111,3.835266239945887,1.0647337600541134,-0.345957297519194,4.155543853993851,-44.59302016365671,48.748564017650565,109.31882128356183
FOODS_3_629,CA_1,FOODS,FOODS_3,A,4.98,1.494,0.49800000000000005,0.75,0.6140322586623059,1.0,1.3,47.0,-45.7,-97.23404255319149,0.7830318848337745,0.5169681151662255,-0.16899962617146858,0.9123995145888787,-22.182847740744688,23.095247255333565,104.11308559321269
FOODS_3_630,CA_1,FOODS,FOODS_3,B,2.68,0.804,0.268,0.75,0.6299557873601068,1.0,1.3,65.0,-63.7,-98.00000000000001,0.7984148211450466,0.5015851788549535,-0.16845903378493976,0.50750068826749,-16.744687395949967,17.252188084217458,103.03081614046876
FOODS_3_631,CA_1,FOODS,FOODS_3,A,3.78,1.134,0.378,0.7499999999999999,1.436859052469634,1.7718188002462625,2.6,83.0,-80.4,-96.86746987951807,1.7343460501119756,0.8656539498880245,-0.29748699764234154,1.6395312277693068,-29.201469112665915,30.841000340435222,105.61455049211266
FOODS_3_632,CA_1,FOODS,FOODS_3,A,3.98,1.194,0.398,0.7499999999999999,1.4905286261710913,1.6053572863320138,2.6,83.0,-80.4,-96.86746987951807,1.7620712987577787,0.8379287012422214,-0.2715426725866874,1.7704175076223834,-30.661078427135628,32.43149593475801,105.77415276448832
FOODS_3_633,CA_1,FOODS,FOODS_3,C,2.88,0.864,0.288,0.75,1.0599435612115122,1.0,1.7,82.0,-80.3,-97.92682926829268,1.2270417860689997,0.47295821393100024,-0.1670982248574875,0.9239521375514876,-22.394945017484336,23.318897155035824,104.12571737430092
FOODS_3_634,CA_1,FOODS,FOODS_3,A,3.98,1.194,0.398,0.7499999999999999,3.696983221664618,1.818620094715029,4.9,130.0,-125.1,-96.23076923076923,4.002725040004108,0.897274959995892,-0.3057418183394902,4.4221382636865405,-45.854402711109934,50.276540974796475,109.64386842316259
FOODS_3_635,CA_1,FOODS,FOODS_3,A,1.0,0.3,0.1,0.7499999999999999,3.1517333770308507,1.448863813202038,4.1,240.0,-235.9,-98.29166666666667,3.3948671756927578,0.7051328243072419,-0.2431337986619071,0.947946870277103,-22.73930664918766,23.687253519464765,104.16875890237827
FOODS_3_636,CA_1,FOODS,FOODS_3,A,3.5,1.05,0.35000000000000003,0.75,3.493359289212957,3.952763416186026,6.2,135.0,-128.8,-95.40740740740742,4.161228207460027,2.038771792539973,-0.6678689182470703,3.6557194904440378,-42.359296995101865,46.0150164855459,108.6302647819362
FOODS_3_637,CA_1,FOODS,FOODS_3,C,2.98,0.894,0.298,0.75,0.8056223877399628,1.0665674557036409,1.5,70.0,-68.5,-97.85714285714285,0.9844318955022825,0.5155681044977175,-0.17880950776231974,0.7264428194387208,-19.899698113813965,20.626140933252685,103.6505218083406
FOODS_3_638,CA_1,FOODS,FOODS_3,B,1.5,0.44999999999999996,0.15000000000000002,0.75,1.4572794594641751,1.872595459946904,2.7,133.0,-130.3,-97.96992481203009,1.7722617237795122,0.927738276220488,-0.31498226431533705,0.6583570342677072,-19.075632324321496,19.733989358589202,103.45129861529307
FOODS_3_639,CA_1,FOODS,FOODS_3,C,1.98,0.594,0.198,0.7499999999999999,0.9356385393330922,1.0959280090672932,1.7,93.0,-91.3,-98.17204301075269,1.1211939820265377,0.5788060179734622,-0.1855554426934456,0.5513856337650178,-17.67297427684819,18.22435991061321,103.11993683195331
FOODS_3_640,CA_1,FOODS,FOODS_3,C,1.5,0.44999999999999996,0.15000000000000002,0.75,3.613336889828009,2.052228109065903,5.0,210.0,-205.0,-97.61904761904762,3.95947547311867,1.0405245268813301,-0.34613858329066094,1.6256852838712017,-29.331997866103197,30.9576831499744,105.54236125098689
FOODS_3_641,CA_1,FOODS,FOODS_3,B,2.0,0.6,0.2,0.7499999999999999,2.9419914240326195,2.366823156015644,4.5,164.0,-159.5,-97.2560975609756,3.339567697830316,1.160432302169684,-0.39757627379769644,1.7716541582642529,-30.44640686077391,32.21806101903816,105.81892689789542
FOODS_3_642,CA_1,FOODS,FOODS_3,C,3.48,1.044,0.34800000000000003,0.75,1.167489371005199,1.3427248612094933,2.1,78.0,-75.9,-97.30769230769232,1.3947301838354287,0.7052698161645714,-0.22724081283022968,1.2106644158989168,-25.518854795560767,26.729519211459685,104.7441957156695
FOODS_3_643,CA_1,FOODS,FOODS_3,B,1.74,0.522,0.17400000000000002,0.75,2.119859738764051,2.2170574903109563,3.6,149.0,-145.4,-97.58389261744966,2.49313597520005,1.10686402479995,-0.37327623643599894,1.108822638739235,-24.45057762182022,25.559400260559453,104.53495478057621
FOODS_3_644,CA_1,FOODS,FOODS_3,B,1.68,0.504,0.168,0.75,5.5116430745327705,1.0,6.2,245.0,-238.8,-97.46938775510205,5.680713186921414,0.5192868130785859,-0.16907011238864378,2.7758392616111904,-37.45617585391398,40.23201511552517,107.41089873252805
FOODS_3_645,CA_1,FOODS,FOODS_3,B,2.5,0.75,0.25,0.75,0.7700876239039269,3.071459332933196,2.8,75.0,-72.2,-96.26666666666667,1.2863751301010653,1.5136248698989345,-0.5162875061971384,0.5863751301010653,-17.97991237609607,18.566287506197135,103.26127913104092
FOODS_3_646,CA_1,FOODS,FOODS_3,B,2.5,0.75,0.25,0.75,0.2956614864551073,2.3310646567314333,1.9,46.0,-44.1,-95.86956521739131,0.6897671483130828,1.210232851686917,-0.3941056618579755,0.21476714831308286,-11.204338513544892,11.419105661857975,101.9168213103652
FOODS_3_647,CA_1,FOODS,FOODS_3,C,1.18,0.354,0.118,0.75,1.3305280730895608,1.0,2.0,143.0,-141.0,-98.6013986013986,1.4989653630765019,0.5010346369234981,-0.16843728998694107,0.4715116513721088,-16.245990749501726,16.717502400873833,102.90232623323739
FOODS_3_648,CA_1,FOODS,FOODS_3,C,1.0,0.3,0.1,0.7499999999999999,0.54284060166484,1.806440564543299,1.8,100.0,-98.2,-98.2,0.8486267444376258,0.9513732555623743,-0.3057861427727857,0.15945069777505028,-9.782863759334065,9.942314457109115,101.62989796952773
FOODS_3_649,CA_1,FOODS,FOODS_3,B,5.48,1.6440000000000001,0.548,0.75,0.3735907740698835,1.0,1.0,35.0,-34.0,-97.14285714285714,0.5399170062685364,0.46008299373146355,-0.16632623219865295,0.635498077740632,-18.36108902323882,18.99658710097945,103.4611132103129
FOODS_3_650,CA_1,FOODS,FOODS_3,C,2.98,0.894,0.298,0.75,1.2564299699769244,1.938198585443132,2.6,88.0,-85.4,-97.04545454545456,1.5843823556897867,1.0156176443102134,-0.32795238571286234,1.1137837679822256,-24.726335475787504,25.84011924376973,104.50444332550961
FOODS_3_651,CA_1,FOODS,FOODS_3,A,4.18,1.2539999999999998,0.418,0.75,1.0367292178137113,1.588233853211413,2.1,67.0,-64.9,-96.86567164179105,1.3042467494815684,0.7957532505184317,-0.2675175316678571,1.302900565133182,-26.272588747815472,27.575489312948655,104.9591632466805
FOODS_3_652,CA_1,FOODS,FOODS_3,A,3.98,1.194,0.398,0.7499999999999999,4.608212910048529,3.521549263454306,7.0,145.0,-138.0,-95.17241379310344,5.2025959114565365,1.7974040885434635,-0.5943830014080076,5.496532691038806,-50.37372504720275,55.870257738241556,110.91150731038508
FOODS_3_653,CA_1,FOODS,FOODS_3,A,3.98,1.194,0.398,0.7499999999999999,2.4380378244304075,1.4561491580090171,3.4,106.0,-102.6,-96.79245283018867,2.682787761225838,0.7172122387741617,-0.24474993679543067,2.917798115871534,-38.30664378350679,41.22444189937833,107.61695055396059
FOODS_3_654,CA_1,FOODS,FOODS_3,A,1.58,0.474,0.15800000000000003,0.75,4.832649481223858,3.121751930568724,6.9,236.0,-229.1,-97.07627118644068,5.357567464849888,1.5424325351501125,-0.5249179836260298,2.2957826377851287,-34.23376552786653,36.52954816565166,106.70619373120478
FOODS_3_655,CA_1,FOODS,FOODS_3,A,1.98,0.594,0.198,0.7499999999999999,1.4099839865061152,2.558056057566134,3.1,114.0,-110.9,-97.28070175438597,1.8399474659417978,1.2600525340582023,-0.4299634794356826,0.8434383930259038,-21.455292682687155,22.298731075713057,103.93114372989419
FOODS_3_656,CA_1,FOODS,FOODS_3,A,3.48,1.044,0.34800000000000003,0.75,1.4272277628958057,1.0202966681339751,2.1,87.0,-84.9,-97.58620689655173,1.5986656384177327,0.5013343615822674,-0.17143787552192702,1.4945425686774838,-28.28929895404904,29.783841522726526,105.28306682716
FOODS_3_657,CA_1,FOODS,FOODS_3,A,3.0,0.8999999999999999,0.30000000000000004,0.75,2.6917825692577213,2.495233551431705,4.4,128.0,-123.6,-96.5625,3.1133717324183694,1.286628267581631,-0.4215891631606481,2.416046078902043,-35.16986091689074,37.58590699579278,106.86964922781854
FOODS_3_658,CA_1,FOODS,FOODS_3,C,2.78,0.834,0.27799999999999997,0.75,0.3586705700035248,1.0,1.0,49.0,-48.0,-97.95918367346938,0.525835866791998,0.474164133208002,-0.1671652967884732,0.30672948387270177,-13.22315832615608,13.529887810028782,102.31963859395054
FOODS_3_659,CA_1,FOODS,FOODS_3,A,2.98,0.894,0.298,0.75,0.1357394632175118,1.9117431586805549,1.4,29.0,-27.6,-95.17241379310344,0.4571218424516586,0.9428781575483414,-0.3213823792341468,0.1276892362023771,-8.480198559844725,8.607887796047102,101.50573403796237
FOODS_3_660,CA_1,FOODS,FOODS_3,C,1.48,0.444,0.148,0.75,0.1649792592357638,1.0,0.8,45.0,-44.2,-98.22222222222223,0.3318039349157912,0.46819606508420886,-0.1668246756800274,0.07802792947014837,-6.562332278532428,6.640360208002576,101.18902740913325
